run,elapsed_ms,window_title,focus_resolvable,is_password
1,4746,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,4853,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,4958,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,5068,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,5174,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,5280,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,5387,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,5493,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,5600,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,5708,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,5818,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,5934,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,6042,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,6151,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,6255,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,6365,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,6478,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,6585,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,6691,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,6797,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,6904,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,7011,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,7120,"DELIMa 3.0 Digital Educational Learning Initiative Malaysia - Google Chrome",true,false
1,7225,"accounts.google.com/v3/signin/identifier?opparams=%253F&dsh=S-98413043%3A1787293376240303&client_id=950472034074-acj262jqk6trve8i4ndsudqeokvh5pef.apps.googleusercontent.com&o2v=2&redirect_uri=https%3A%2F%2Fd3.delima.edu.my%2Fauthentication%2Fcode&response_type=code&scope=openid+email+profile&service=lso&state=b93310951e41df462c924acbfdbcac7f&flowName=GeneralOAuthFlow&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fv3%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAOaa7QENdXWd2FtRPTrYp11hy2naJe2-pRGQVLjq_nmWZktxK8fVI_HUOqxGcdX5SruWeEqWrYu7u7I4BZrPzvN0KUzkgAa3XLZcadBAoX6fz4n-XsXP6L0b6UW859-v6okRh4Im8Rs44W4nyZw8Yip3eEJ9J5kBlk45vxx37wBAZ6vABNasnPkXqEk4engFvcDsWzAovg4e6WZCWZ7kOg6x3YMqqF_frH8ZdZyYTV6l6wtgmb8Uj2uwUw3BxP_oqZ-TSd2BwAXmIrIXL0qRAj5XwU1B-IEYZ2_tbsWyLx-LpMAx5fmMRU7Ed3n-RWmzqpGzXfe9TWlyeVRzSPt5Ahozzb5IIKrhhCW6TCNoPf50-PUWLBruUv3n8I4BoDc5E8X4pf3IzSMm5YzhzScxPeg_GKc2zYda9Qg89u2UnNh5gR9LsIfjwTDbNWTxnu1mQq6DtzoPeyY61dAm3pusBqYPG0_QA%26flowName%3DGeneralOAuthFlow%26as%3DS-98413043%253A1787293376240",true,false
1,7334,"accounts.google.com/v3/signin/identifier?opparams=%253F&dsh=S-98413043%3A1787293376240303&client_id=950472034074-acj262jqk6trve8i4ndsudqeokvh5pef.apps.googleusercontent.com&o2v=2&redirect_uri=https%3A%2F%2Fd3.delima.edu.my%2Fauthentication%2Fcode&response_type=code&scope=openid+email+profile&service=lso&state=b93310951e41df462c924acbfdbcac7f&flowName=GeneralOAuthFlow&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fv3%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAOaa7QENdXWd2FtRPTrYp11hy2naJe2-pRGQVLjq_nmWZktxK8fVI_HUOqxGcdX5SruWeEqWrYu7u7I4BZrPzvN0KUzkgAa3XLZcadBAoX6fz4n-XsXP6L0b6UW859-v6okRh4Im8Rs44W4nyZw8Yip3eEJ9J5kBlk45vxx37wBAZ6vABNasnPkXqEk4engFvcDsWzAovg4e6WZCWZ7kOg6x3YMqqF_frH8ZdZyYTV6l6wtgmb8Uj2uwUw3BxP_oqZ-TSd2BwAXmIrIXL0qRAj5XwU1B-IEYZ2_tbsWyLx-LpMAx5fmMRU7Ed3n-RWmzqpGzXfe9TWlyeVRzSPt5Ahozzb5IIKrhhCW6TCNoPf50-PUWLBruUv3n8I4BoDc5E8X4pf3IzSMm5YzhzScxPeg_GKc2zYda9Qg89u2UnNh5gR9LsIfjwTDbNWTxnu1mQq6DtzoPeyY61dAm3pusBqYPG0_QA%26flowName%3DGeneralOAuthFlow%26as%3DS-98413043%253A1787293376240",true,false
1,7436,"accounts.google.com/v3/signin/identifier?opparams=%253F&dsh=S-98413043%3A1787293376240303&client_id=950472034074-acj262jqk6trve8i4ndsudqeokvh5pef.apps.googleusercontent.com&o2v=2&redirect_uri=https%3A%2F%2Fd3.delima.edu.my%2Fauthentication%2Fcode&response_type=code&scope=openid+email+profile&service=lso&state=b93310951e41df462c924acbfdbcac7f&flowName=GeneralOAuthFlow&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fv3%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAOaa7QENdXWd2FtRPTrYp11hy2naJe2-pRGQVLjq_nmWZktxK8fVI_HUOqxGcdX5SruWeEqWrYu7u7I4BZrPzvN0KUzkgAa3XLZcadBAoX6fz4n-XsXP6L0b6UW859-v6okRh4Im8Rs44W4nyZw8Yip3eEJ9J5kBlk45vxx37wBAZ6vABNasnPkXqEk4engFvcDsWzAovg4e6WZCWZ7kOg6x3YMqqF_frH8ZdZyYTV6l6wtgmb8Uj2uwUw3BxP_oqZ-TSd2BwAXmIrIXL0qRAj5XwU1B-IEYZ2_tbsWyLx-LpMAx5fmMRU7Ed3n-RWmzqpGzXfe9TWlyeVRzSPt5Ahozzb5IIKrhhCW6TCNoPf50-PUWLBruUv3n8I4BoDc5E8X4pf3IzSMm5YzhzScxPeg_GKc2zYda9Qg89u2UnNh5gR9LsIfjwTDbNWTxnu1mQq6DtzoPeyY61dAm3pusBqYPG0_QA%26flowName%3DGeneralOAuthFlow%26as%3DS-98413043%253A1787293376240",true,false
1,7552,"Sign in - Google Accounts - Google Chrome",true,false
1,7845,"Sign in - Google Accounts - Google Chrome",true,false
1,7954,"Sign in - Google Accounts - Google Chrome",true,false
1,8059,"Sign in - Google Accounts - Google Chrome",true,false
1,8166,"Sign in - Google Accounts - Google Chrome",true,false
1,8272,"Sign in - Google Accounts - Google Chrome",true,false
1,8380,"Sign in - Google Accounts - Google Chrome",true,false
1,8488,"Sign in - Google Accounts - Google Chrome",true,false
1,8593,"Sign in - Google Accounts - Google Chrome",true,false
1,8701,"Sign in - Google Accounts - Google Chrome",true,false
1,8804,"Sign in - Google Accounts - Google Chrome",true,false
1,8908,"Sign in - Google Accounts - Google Chrome",true,false
1,9014,"Sign in - Google Accounts - Google Chrome",true,false
1,9119,"Sign in - Google Accounts - Google Chrome",true,false
1,9227,"Sign in - Google Accounts - Google Chrome",true,false
1,9331,"Sign in - Google Accounts - Google Chrome",true,false
1,9434,"Sign in - Google Accounts - Google Chrome",true,false
1,9538,"Sign in - Google Accounts - Google Chrome",true,false
1,9654,"Sign in - Google Accounts - Google Chrome",true,false
1,9758,"Sign in - Google Accounts - Google Chrome",true,false
1,9862,"Sign in - Google Accounts - Google Chrome",true,false
1,9968,"Sign in - Google Accounts - Google Chrome",true,false
1,10074,"Sign in - Google Accounts - Google Chrome",true,false
1,10189,"Sign in - Google Accounts - Google Chrome",true,false
1,10303,"Sign in - Google Accounts - Google Chrome",true,false
1,10413,"Sign in - Google Accounts - Google Chrome",true,false
1,10517,"Sign in - Google Accounts - Google Chrome",true,false
1,10632,"Sign in - Google Accounts - Google Chrome",true,false
1,10734,"Sign in - Google Accounts - Google Chrome",true,false
1,10849,"Sign in - Google Accounts - Google Chrome",true,false
1,10958,"Sign in - Google Accounts - Google Chrome",true,false
1,11062,"Sign in - Google Accounts - Google Chrome",true,false
1,11164,"Sign in - Google Accounts - Google Chrome",true,false
1,11273,"Sign in - Google Accounts - Google Chrome",true,false
1,11383,"Sign in - Google Accounts - Google Chrome",true,false
1,11501,"Sign in - Google Accounts - Google Chrome",true,false
1,11610,"Sign in - Google Accounts - Google Chrome",true,false
1,11718,"Sign in - Google Accounts - Google Chrome",true,false
1,11822,"Sign in - Google Accounts - Google Chrome",true,false
1,11924,"Sign in - Google Accounts - Google Chrome",true,false
1,12029,"Sign in - Google Accounts - Google Chrome",true,false
1,12132,"Sign in - Google Accounts - Google Chrome",true,false
1,12235,"Sign in - Google Accounts - Google Chrome",true,false
1,12347,"Sign in - Google Accounts - Google Chrome",true,false
1,12449,"Sign in - Google Accounts - Google Chrome",true,false
1,12557,"Sign in - Google Accounts - Google Chrome",true,false
1,12673,"Sign in - Google Accounts - Google Chrome",true,false
1,12778,"Sign in - Google Accounts - Google Chrome",true,false
1,12891,"Sign in - Google Accounts - Google Chrome",true,false
1,12993,"Sign in - Google Accounts - Google Chrome",true,false
1,13103,"Sign in - Google Accounts - Google Chrome",true,false
1,13217,"Sign in - Google Accounts - Google Chrome",true,false
1,13330,"Sign in - Google Accounts - Google Chrome",true,false
1,13437,"Sign in - Google Accounts - Google Chrome",true,false
1,13551,"Sign in - Google Accounts - Google Chrome",true,false
1,13654,"Sign in - Google Accounts - Google Chrome",true,false
1,13769,"Sign in - Google Accounts - Google Chrome",true,false
1,13880,"Sign in - Google Accounts - Google Chrome",true,false
1,13991,"Sign in - Google Accounts - Google Chrome",true,false
1,14102,"Sign in - Google Accounts - Google Chrome",true,false
1,14211,"Sign in - Google Accounts - Google Chrome",true,false
1,14315,"Sign in - Google Accounts - Google Chrome",true,false
1,14424,"Sign in - Google Accounts - Google Chrome",true,false
1,14535,"Sign in - Google Accounts - Google Chrome",true,false
1,14642,"Sign in - Google Accounts - Google Chrome",true,false
1,14747,"Sign in - Google Accounts - Google Chrome",true,false
1,14850,"Sign in - Google Accounts - Google Chrome",true,false
1,14958,"Sign in - Google Accounts - Google Chrome",true,false
1,15069,"Sign in - Google Accounts - Google Chrome",true,false
1,15173,"Sign in - Google Accounts - Google Chrome",true,false
1,15277,"Sign in - Google Accounts - Google Chrome",true,false
1,15384,"Sign in - Google Accounts - Google Chrome",true,false
1,15488,"Sign in - Google Accounts - Google Chrome",true,false
1,15601,"Sign in - Google Accounts - Google Chrome",true,false
1,15712,"Sign in - Google Accounts - Google Chrome",true,false
1,15818,"Sign in - Google Accounts - Google Chrome",true,false
1,15927,"Sign in - Google Accounts - Google Chrome",true,false
1,16033,"Sign in - Google Accounts - Google Chrome",true,false
1,16148,"Sign in - Google Accounts - Google Chrome",true,false
1,16259,"Sign in - Google Accounts - Google Chrome",true,false
1,16374,"Sign in - Google Accounts - Google Chrome",true,false
1,16480,"Sign in - Google Accounts - Google Chrome",true,false
1,16588,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,16713,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,16820,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,16927,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,17037,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,17146,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,17263,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,17368,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,17475,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,17583,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,17690,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,17803,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,17909,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,18016,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,18124,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,18234,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,18340,"The Informant's Gambit - A Darknet Mystery - YouTube - Google Chrome",true,false
1,18447,"",true,false
1,18555,"",true,false
1,18659,"",true,false
1,18768,"",true,false
1,18875,"",true,false
1,18983,"",true,false
1,19088,"",true,false
1,19199,"",true,false
1,19310,"",true,false
1,19419,"",true,false
1,19525,"",true,false
1,19633,"",true,false
1,19740,"",true,false
1,19848,"",true,false
1,19959,"",true,false
1,20067,"",true,false
1,20175,"",true,false
1,20287,"",true,false
1,20394,"",true,false
1,20506,"",true,false
1,20615,"",true,false
1,20724,"",true,false
1,20829,"",true,false
1,20937,"",true,false
1,21045,"",true,false
1,21154,"",true,false
1,21265,"",true,false
1,21374,"",true,false
1,21483,"",true,false
1,21590,"",true,false
1,21700,"",true,false
1,21809,"",true,false
1,21917,"",true,false
1,22026,"",true,false
1,22132,"",true,false
1,22240,"",true,false
1,22346,"",true,false
1,22454,"",true,false
1,22563,"",true,false
1,22671,"",true,false
1,22780,"",true,false
1,22892,"",true,false
1,23001,"",true,false
1,23111,"",true,false
1,23217,"",true,false
1,23321,"",true,false
1,23429,"",true,false
1,23537,"",true,false
1,23645,"",true,false
1,23753,"",true,false
1,23859,"",true,false
1,23963,"",true,false
1,24069,"",true,false
1,24179,"",true,false
1,24286,"",true,false
1,24392,"",true,false
1,24500,"",true,false
1,24605,"",true,false
1,24713,"",true,false
1,24824,"",true,false
1,24936,"",true,false
1,25042,"",true,false
1,25153,"",true,false
1,25262,"",true,false
1,25370,"",true,false
1,25479,"",true,false
1,25588,"",true,false
1,25698,"",true,false
1,25806,"",true,false
1,25917,"",true,false
1,26025,"",true,false
1,26134,"",true,false
1,26243,"",true,false
1,26351,"",true,false
1,26461,"",true,false
1,26569,"",true,false
1,26678,"",true,false
1,26787,"",true,false
1,26896,"",true,false
1,27005,"",true,false
1,27114,"",true,false
1,27223,"",true,false
1,27331,"",true,false
1,27439,"",true,false
1,27549,"",true,false
1,27658,"",true,false
1,27768,"",true,false
1,27877,"",true,false
1,27986,"",true,false
1,28094,"",true,false
1,28201,"",true,false
1,28309,"",true,false
1,28425,"",true,false
1,28532,"",true,false
1,28639,"",true,false
1,28749,"",true,false
1,28860,"",true,false
1,28968,"",true,false
1,29077,"",true,false
1,29186,"",true,false
1,29295,"",true,false
1,29409,"",true,false
1,29516,"",true,false
1,29625,"",true,false
1,29731,"",true,false
1,29841,"",true,false
1,29951,"",true,false
1,30060,"",true,false
1,30171,"",true,false
1,30281,"",true,false
1,30390,"",true,false
1,30497,"",true,false
1,30606,"",true,false
1,30715,"Sign in - Google Accounts - Google Chrome",true,false
1,30825,"Sign in - Google Accounts - Google Chrome",true,false
1,30934,"Sign in - Google Accounts - Google Chrome",true,false
1,31044,"Sign in - Google Accounts - Google Chrome",true,false
1,31153,"Sign in - Google Accounts - Google Chrome",true,false
1,31260,"Sign in - Google Accounts - Google Chrome",true,false
1,31370,"Sign in - Google Accounts - Google Chrome",true,false
1,31478,"Sign in - Google Accounts - Google Chrome",true,false
1,31587,"Sign in - Google Accounts - Google Chrome",true,false
1,31694,"Sign in - Google Accounts - Google Chrome",true,false
1,31803,"Sign in - Google Accounts - Google Chrome",true,false
1,31913,"Sign in - Google Accounts - Google Chrome",true,false
1,32023,"Sign in - Google Accounts - Google Chrome",true,false
1,32133,"Sign in - Google Accounts - Google Chrome",true,false
1,32241,"Sign in - Google Accounts - Google Chrome",true,false
1,32351,"Sign in - Google Accounts - Google Chrome",true,false
1,32461,"Sign in - Google Accounts - Google Chrome",true,false
1,32567,"Sign in - Google Accounts - Google Chrome",true,false
1,32674,"Sign in - Google Accounts - Google Chrome",true,false
1,32782,"Sign in - Google Accounts - Google Chrome",true,false
1,32890,"Sign in - Google Accounts - Google Chrome",true,false
1,33000,"Sign in - Google Accounts - Google Chrome",true,false
1,33109,"Sign in - Google Accounts - Google Chrome",true,false
1,33220,"Sign in - Google Accounts - Google Chrome",true,false
1,33329,"Sign in - Google Accounts - Google Chrome",true,false
1,33438,"Sign in - Google Accounts - Google Chrome",true,false
1,33543,"Sign in - Google Accounts - Google Chrome",true,false
1,33653,"Sign in - Google Accounts - Google Chrome",true,false
1,33762,"Sign in - Google Accounts - Google Chrome",true,false
1,33871,"Sign in - Google Accounts - Google Chrome",true,false
1,33977,"Sign in - Google Accounts - Google Chrome",true,false
1,34086,"Sign in - Google Accounts - Google Chrome",true,false
1,34193,"Sign in - Google Accounts - Google Chrome",true,false
1,34302,"Sign in - Google Accounts - Google Chrome",true,false
1,34409,"Sign in - Google Accounts - Google Chrome",true,false
1,34517,"Sign in - Google Accounts - Google Chrome",true,false
1,34626,"Sign in - Google Accounts - Google Chrome",true,false
1,34733,"Sign in - Google Accounts - Google Chrome",true,false
1,34841,"Sign in - Google Accounts - Google Chrome",true,false
1,34952,"Sign in - Google Accounts - Google Chrome",true,false
1,35061,"Sign in - Google Accounts - Google Chrome",true,false
1,35167,"Sign in - Google Accounts - Google Chrome",true,false
1,35276,"Sign in - Google Accounts - Google Chrome",true,false
1,35381,"Sign in - Google Accounts - Google Chrome",true,false
1,35489,"Sign in - Google Accounts - Google Chrome",true,false
1,35602,"Sign in - Google Accounts - Google Chrome",true,false
1,35710,"Sign in - Google Accounts - Google Chrome",true,false
1,35825,"Sign in - Google Accounts - Google Chrome",true,false
1,35935,"Sign in - Google Accounts - Google Chrome",true,false
1,36043,"Sign in - Google Accounts - Google Chrome",true,false
1,36153,"Sign in - Google Accounts - Google Chrome",true,false
1,36259,"Sign in - Google Accounts - Google Chrome",true,false
1,36369,"Sign in - Google Accounts - Google Chrome",true,false
1,36473,"Sign in - Google Accounts - Google Chrome",true,false
1,36581,"Sign in - Google Accounts - Google Chrome",true,false
1,36688,"Sign in - Google Accounts - Google Chrome",true,false
1,36797,"Sign in - Google Accounts - Google Chrome",true,false
1,36902,"Sign in - Google Accounts - Google Chrome",true,false
1,37009,"Sign in - Google Accounts - Google Chrome",true,false
1,37115,"Sign in - Google Accounts - Google Chrome",true,false
1,37223,"Sign in - Google Accounts - Google Chrome",true,false
1,37333,"Sign in - Google Accounts - Google Chrome",true,false
1,37444,"Sign in - Google Accounts - Google Chrome",true,false
1,37551,"Sign in - Google Accounts - Google Chrome",true,false
1,37659,"Sign in - Google Accounts - Google Chrome",true,false
1,37766,"Sign in - Google Accounts - Google Chrome",true,false
1,37869,"Sign in - Google Accounts - Google Chrome",true,false
1,37979,"Sign in - Google Accounts - Google Chrome",true,false
1,38086,"Sign in - Google Accounts - Google Chrome",true,false
1,38197,"Sign in - Google Accounts - Google Chrome",true,false
1,38304,"Sign in - Google Accounts - Google Chrome",true,false
1,38410,"Sign in - Google Accounts - Google Chrome",true,false
1,38520,"Sign in - Google Accounts - Google Chrome",true,false
1,38628,"Sign in - Google Accounts - Google Chrome",true,false
1,38735,"Sign in - Google Accounts - Google Chrome",true,false
1,38840,"Sign in - Google Accounts - Google Chrome",true,false
1,38949,"Sign in - Google Accounts - Google Chrome",true,false
1,39052,"Sign in - Google Accounts - Google Chrome",true,false
1,39160,"Sign in - Google Accounts - Google Chrome",true,false
1,39264,"Sign in - Google Accounts - Google Chrome",true,false
1,39372,"Sign in - Google Accounts - Google Chrome",true,false
1,39479,"Sign in - Google Accounts - Google Chrome",true,false
1,39587,"Sign in - Google Accounts - Google Chrome",true,false
1,39695,"Sign in - Google Accounts - Google Chrome",true,false
1,39804,"Sign in - Google Accounts - Google Chrome",true,false
1,39912,"Sign in - Google Accounts - Google Chrome",true,false
1,40019,"Sign in - Google Accounts - Google Chrome",true,false
1,40130,"Sign in - Google Accounts - Google Chrome",true,false
1,40235,"Sign in - Google Accounts - Google Chrome",true,false
1,40341,"Sign in - Google Accounts - Google Chrome",true,false
1,40450,"Sign in - Google Accounts - Google Chrome",true,false
1,40559,"Sign in - Google Accounts - Google Chrome",true,false
1,40667,"Sign in - Google Accounts - Google Chrome",true,false
1,40775,"Sign in - Google Accounts - Google Chrome",true,false
1,40886,"Sign in - Google Accounts - Google Chrome",true,false
1,40995,"Sign in - Google Accounts - Google Chrome",true,false
1,41106,"Sign in - Google Accounts - Google Chrome",true,false
1,41213,"Sign in - Google Accounts - Google Chrome",true,false
1,41321,"Sign in - Google Accounts - Google Chrome",true,false
1,41428,"Sign in - Google Accounts - Google Chrome",true,false
1,41540,"Sign in - Google Accounts - Google Chrome",true,false
1,41645,"Sign in - Google Accounts - Google Chrome",true,false
1,41754,"Sign in - Google Accounts - Google Chrome",true,false
1,41861,"Sign in - Google Accounts - Google Chrome",true,false
1,41971,"Sign in - Google Accounts - Google Chrome",true,false
1,42076,"Sign in - Google Accounts - Google Chrome",true,false
1,42182,"Sign in - Google Accounts - Google Chrome",true,false
1,42293,"Sign in - Google Accounts - Google Chrome",true,false
1,42401,"Sign in - Google Accounts - Google Chrome",true,false
1,42509,"Sign in - Google Accounts - Google Chrome",true,false
1,42618,"Sign in - Google Accounts - Google Chrome",true,false
1,42726,"Sign in - Google Accounts - Google Chrome",true,false
1,42835,"Sign in - Google Accounts - Google Chrome",true,false
1,42945,"Sign in - Google Accounts - Google Chrome",true,false
1,43055,"Sign in - Google Accounts - Google Chrome",true,false
1,43165,"",true,false
1,43274,"",true,false
1,43382,"",true,false
1,43491,"",true,false
1,43601,"",true,false
1,43710,"",true,false
1,43818,"",true,false
1,43926,"",true,false
1,44037,"",true,false
1,44140,"",true,false
1,44249,"",true,false
1,44359,"",true,false
1,44469,"",true,false
1,44576,"",true,false
1,44683,"",true,false
1,44790,"",true,false
1,44898,"",true,false
1,45008,"",true,false
1,45118,"Task Switching",true,false
1,45226,"Task Switching",true,false
1,45337,"Sign in - Google Accounts - Google Chrome",true,false
1,45446,"Sign in - Google Accounts - Google Chrome",true,false
1,45556,"Sign in - Google Accounts - Google Chrome",true,false
1,45661,"Sign in - Google Accounts - Google Chrome",true,false
1,45771,"Sign in - Google Accounts - Google Chrome",true,false
1,45883,"Sign in - Google Accounts - Google Chrome",true,false
1,45992,"Sign in - Google Accounts - Google Chrome",true,false
1,46100,"Sign in - Google Accounts - Google Chrome",true,false
1,46206,"Sign in - Google Accounts - Google Chrome",true,false
1,46314,"Sign in - Google Accounts - Google Chrome",true,false
1,46421,"Sign in - Google Accounts - Google Chrome",true,false
1,46528,"Sign in - Google Accounts - Google Chrome",true,false
1,46639,"Sign in - Google Accounts - Google Chrome",true,false
1,46749,"Sign in - Google Accounts - Google Chrome",true,false
1,46858,"Sign in - Google Accounts - Google Chrome",true,false
1,46969,"Sign in - Google Accounts - Google Chrome",true,false
1,47078,"Sign in - Google Accounts - Google Chrome",true,false
1,47187,"Sign in - Google Accounts - Google Chrome",true,false
1,47296,"Sign in - Google Accounts - Google Chrome",true,false
1,47405,"Sign in - Google Accounts - Google Chrome",true,false
1,47515,"Sign in - Google Accounts - Google Chrome",true,false
1,47623,"Sign in - Google Accounts - Google Chrome",true,false
1,47730,"Sign in - Google Accounts - Google Chrome",true,false
1,47837,"Sign in - Google Accounts - Google Chrome",true,false
1,47947,"Sign in - Google Accounts - Google Chrome",true,false
1,48056,"Sign in - Google Accounts - Google Chrome",true,false
1,48166,"Sign in - Google Accounts - Google Chrome",true,false
